id;satrt;end;update;status;cause;Severity;code_objet_IdFM;type_objet;station_Name _IdFM;titre_du_message;corps_du_message
9aa09c1e-431e-11ed-aa66-005056a47b86;2022-11-30T23:30:00+01:00;2022-12-01T03:00:00+01:00;2022-10-03T17:23:44+02:00;future;travaux;bloquante;C01727;line;RER C;Ligne C : Paris Austerlitz - Juvisy du 2 au 30/11;"<p>P&#233;riode : &#224; partir de 22h35 jusqu'en fin de soir&#233;e<br><br>Dates : du mercredi 02 au mercredi 30 novembre (sauf samedis, dimanches et vendredi 11 novembre).<br><br>Le trafic est interrompu entre Paris Austerlitz et Juvisy.<br><br>En cons&#233;quence, un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-parisausterlitz-juvisy-du02au30novembre.pdf"" target="""">Pour la p&#233;riode du 2 au 30/11 sauf le 14/11, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-parisausterlitz-juvisy-le14novembre.pdf"" target="""">Pour la journ&#233;e du 14/11, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motifs : travaux de d&#233;veloppement du Grand Paris et renouvellement des voies et des cat&#233;naires entre Paris Austerlitz et Juvisy<br><br></p>"
9aa09c1e-431e-11ed-aa66-005056a47b86;2022-11-23T23:30:00+01:00;2022-11-24T03:00:00+01:00;2022-10-03T17:23:44+02:00;future;travaux;bloquante;C01727;line;RER C;Ligne C : Paris Austerlitz - Juvisy du 2 au 30/11;"<p>P&#233;riode : &#224; partir de 22h35 jusqu'en fin de soir&#233;e<br><br>Dates : du mercredi 02 au mercredi 30 novembre (sauf samedis, dimanches et vendredi 11 novembre).<br><br>Le trafic est interrompu entre Paris Austerlitz et Juvisy.<br><br>En cons&#233;quence, un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-parisausterlitz-juvisy-du02au30novembre.pdf"" target="""">Pour la p&#233;riode du 2 au 30/11 sauf le 14/11, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-parisausterlitz-juvisy-le14novembre.pdf"" target="""">Pour la journ&#233;e du 14/11, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motifs : travaux de d&#233;veloppement du Grand Paris et renouvellement des voies et des cat&#233;naires entre Paris Austerlitz et Juvisy<br><br></p>"
18ca1056-43c5-11ed-929d-005056a44da2;2022-11-17T11:15:00+01:00;2022-11-17T16:30:00+01:00;2022-10-04T13:15:32+02:00;future;travaux;bloquante;C01731;line;Transilien Train Transilien R;Ligne R : Melun - Montereau du 14 au 25/11;"<p>P&#233;riode : de 10h15 &#224;  15h30<br><br>Dates : du lundi 14 novembre au vendredi 25 novembre (sauf samedi 19 et dimanche 20 novembre).  <br><br>Le trafic est interrompu entre Melun et Montereau via H&#233;ricy.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
18ca1056-43c5-11ed-929d-005056a44da2;2022-11-15T11:15:00+01:00;2022-11-15T16:30:00+01:00;2022-10-04T13:15:32+02:00;future;travaux;bloquante;C01731;line;Transilien Train Transilien R;Ligne R : Melun - Montereau du 14 au 25/11;"<p>P&#233;riode : de 10h15 &#224;  15h30<br><br>Dates : du lundi 14 novembre au vendredi 25 novembre (sauf samedi 19 et dimanche 20 novembre).  <br><br>Le trafic est interrompu entre Melun et Montereau via H&#233;ricy.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
111952e6-3e60-11ed-9b5c-005056a47b86;2022-10-03T23:00:00+02:00;2022-10-04T04:00:00+02:00;2022-09-27T16:29:44+02:00;future;travaux;bloquante;C01729;line;RER E;Ligne E : Haussmann-Villiers/Tournan 26/09 - 28/10;"<p>P&#233;riode : &#224; partir de 20h50<br><br>Dates : du lundi 26 septembre au vendredi 28 octobre, sauf samedis et dimanches<br><br>Le trafic est interrompu entre Haussmann Saint-Lazare et Villiers-sur-Marne et entre Haussmann Saint-Lazare et Tournan.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20220926-e-tou.26septau28oct-v2-media"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF</a>.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
111952e6-3e60-11ed-9b5c-005056a47b86;2022-09-29T23:00:00+02:00;2022-09-30T04:00:00+02:00;2022-09-27T16:29:44+02:00;future;travaux;bloquante;C01729;line;RER E;Ligne E : Haussmann-Villiers/Tournan 26/09 - 28/10;"<p>P&#233;riode : &#224; partir de 20h50<br><br>Dates : du lundi 26 septembre au vendredi 28 octobre, sauf samedis et dimanches<br><br>Le trafic est interrompu entre Haussmann Saint-Lazare et Villiers-sur-Marne et entre Haussmann Saint-Lazare et Tournan.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20220926-e-tou.26septau28oct-v2-media"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF</a>.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
111952e6-3e60-11ed-9b5c-005056a47b86;2022-09-28T23:00:00+02:00;2022-09-29T04:00:00+02:00;2022-09-27T16:29:44+02:00;future;travaux;bloquante;C01729;line;RER E;Ligne E : Haussmann-Villiers/Tournan 26/09 - 28/10;"<p>P&#233;riode : &#224; partir de 20h50<br><br>Dates : du lundi 26 septembre au vendredi 28 octobre, sauf samedis et dimanches<br><br>Le trafic est interrompu entre Haussmann Saint-Lazare et Villiers-sur-Marne et entre Haussmann Saint-Lazare et Tournan.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20220926-e-tou.26septau28oct-v2-media"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF</a>.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
111952e6-3e60-11ed-9b5c-005056a47b86;2022-10-11T23:00:00+02:00;2022-10-12T04:00:00+02:00;2022-09-27T16:29:44+02:00;future;travaux;bloquante;C01729;line;RER E;Ligne E : Haussmann-Villiers/Tournan 26/09 - 28/10;"<p>P&#233;riode : &#224; partir de 20h50<br><br>Dates : du lundi 26 septembre au vendredi 28 octobre, sauf samedis et dimanches<br><br>Le trafic est interrompu entre Haussmann Saint-Lazare et Villiers-sur-Marne et entre Haussmann Saint-Lazare et Tournan.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20220926-e-tou.26septau28oct-v2-media"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF</a>.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
111952e6-3e60-11ed-9b5c-005056a47b86;2022-10-07T23:00:00+02:00;2022-10-08T04:00:00+02:00;2022-09-27T16:29:44+02:00;future;travaux;bloquante;C01729;line;RER E;Ligne E : Haussmann-Villiers/Tournan 26/09 - 28/10;"<p>P&#233;riode : &#224; partir de 20h50<br><br>Dates : du lundi 26 septembre au vendredi 28 octobre, sauf samedis et dimanches<br><br>Le trafic est interrompu entre Haussmann Saint-Lazare et Villiers-sur-Marne et entre Haussmann Saint-Lazare et Tournan.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20220926-e-tou.26septau28oct-v2-media"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF</a>.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
111952e6-3e60-11ed-9b5c-005056a47b86;2022-10-06T23:00:00+02:00;2022-10-07T04:00:00+02:00;2022-09-27T16:29:44+02:00;future;travaux;bloquante;C01729;line;RER E;Ligne E : Haussmann-Villiers/Tournan 26/09 - 28/10;"<p>P&#233;riode : &#224; partir de 20h50<br><br>Dates : du lundi 26 septembre au vendredi 28 octobre, sauf samedis et dimanches<br><br>Le trafic est interrompu entre Haussmann Saint-Lazare et Villiers-sur-Marne et entre Haussmann Saint-Lazare et Tournan.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20220926-e-tou.26septau28oct-v2-media"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF</a>.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
111952e6-3e60-11ed-9b5c-005056a47b86;2022-10-04T23:00:00+02:00;2022-10-05T04:00:00+02:00;2022-09-27T16:29:44+02:00;future;travaux;bloquante;C01729;line;RER E;Ligne E : Haussmann-Villiers/Tournan 26/09 - 28/10;"<p>P&#233;riode : &#224; partir de 20h50<br><br>Dates : du lundi 26 septembre au vendredi 28 octobre, sauf samedis et dimanches<br><br>Le trafic est interrompu entre Haussmann Saint-Lazare et Villiers-sur-Marne et entre Haussmann Saint-Lazare et Tournan.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20220926-e-tou.26septau28oct-v2-media"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF</a>.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
24582c3c-290d-11ed-b37b-005056a44da2;2022-11-19T06:00:00+01:00;2022-11-20T03:00:00+01:00;2022-08-31T13:13:14+02:00;future;travaux;bloquante;C01730;line;Transilien Train Transilien P;Ligne P : Paris Est - Provins 24/09 au 20/11;"<p>P&#233;riode : toute la journ&#233;e<br><br>Dates : les samedis et dimanches 24-25 septembre, 1er-2, 8-9 et 15-16 octobre, le vendredi 11 novembre, les samedis et dimanches 12-13 et 19-20 novembre<br><br>Le trafic est interrompu entre Paris Est et Provins.<br><br>Un service de bus de remplacement est mis en place entre Provins et Nogent le Perreux.<br>Pour la continuit&#233; de votre trajet, veuillez emprunter les trains de la ligne E entre Nogent le Perreux et Haussmann St-Lazare ou Magenta.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20220924-p-parisprovins-du1octobreau20novembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF</a>.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
24582c3c-290d-11ed-b37b-005056a44da2;2022-11-11T06:00:00+01:00;2022-11-12T03:00:00+01:00;2022-08-31T13:13:14+02:00;future;travaux;bloquante;C01730;line;Transilien Train Transilien P;Ligne P : Paris Est - Provins 24/09 au 20/11;"<p>P&#233;riode : toute la journ&#233;e<br><br>Dates : les samedis et dimanches 24-25 septembre, 1er-2, 8-9 et 15-16 octobre, le vendredi 11 novembre, les samedis et dimanches 12-13 et 19-20 novembre<br><br>Le trafic est interrompu entre Paris Est et Provins.<br><br>Un service de bus de remplacement est mis en place entre Provins et Nogent le Perreux.<br>Pour la continuit&#233; de votre trajet, veuillez emprunter les trains de la ligne E entre Nogent le Perreux et Haussmann St-Lazare ou Magenta.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20220924-p-parisprovins-du1octobreau20novembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF</a>.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
24582c3c-290d-11ed-b37b-005056a44da2;2022-10-15T07:00:00+02:00;2022-10-16T04:00:00+02:00;2022-08-31T13:13:14+02:00;future;travaux;bloquante;C01730;line;Transilien Train Transilien P;Ligne P : Paris Est - Provins 24/09 au 20/11;"<p>P&#233;riode : toute la journ&#233;e<br><br>Dates : les samedis et dimanches 24-25 septembre, 1er-2, 8-9 et 15-16 octobre, le vendredi 11 novembre, les samedis et dimanches 12-13 et 19-20 novembre<br><br>Le trafic est interrompu entre Paris Est et Provins.<br><br>Un service de bus de remplacement est mis en place entre Provins et Nogent le Perreux.<br>Pour la continuit&#233; de votre trajet, veuillez emprunter les trains de la ligne E entre Nogent le Perreux et Haussmann St-Lazare ou Magenta.<br><br>Pour plus d'informations, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20220924-p-parisprovins-du1octobreau20novembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF</a>.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
fdc62cd0-40b9-11ed-8043-005056a47b86;2022-10-30T06:00:00+01:00;2022-10-31T03:00:00+01:00;2022-09-30T16:18:29+02:00;future;travaux;bloquante;C01730;line;Transilien Train Transilien P;Ligne P : Paris Est - Provins 29/10 au 01/11;"<p>P&#233;riode : toute la journ&#233;e<br><br>Dates : du samedi 29 octobre au mardi 1er novembre<br><br>Le trafic est interrompu entre Paris Est et Provins.<br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.<br><br>Pour plus d'informations :</p><p>- pour le samedi 29 octobre, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-p-parisest-provins-29octobre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF</a> ;</p><p>- pour le dimanche 30 octobre et le mardi 1er novembre, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20221030-p-parisprovins-30octobreet1novembre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF</a> ;</p><p>- pour le lundi 31 octobre, <a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20221031-p-parisprovins-31octobre.pdf"" target="""">cliquez ici pour t&#233;l&#233;charger l'affiche PDF</a>.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
9e482e56-453d-11ed-b487-0a58a9feac02;2022-10-06T10:10:46+02:00;2023-10-06T10:10:46+02:00;2022-10-06T10:10:47+02:00;active;perturbation;perturbée;478505;stop_area;Juvisy (Juvisy-sur-Orge);Panne d'un ascenseur;GARE DE JUVISY Panne de l'ascenseur situé Voies 50/51, direction Creil / Melun Malesherbes, jusqu'au 2022-10-08
e1e0cdc6-44a7-11ed-a595-005056a47b86;2022-11-03T06:45:00+01:00;2022-11-03T06:55:00+01:00;2022-10-05T16:18:55+02:00;future;travaux;perturbée;C01729;line;RER E;Ligne E: Tournan - Roissy en Brie 29 sept - 18 nov;"<p>Dates : du 29 septembre au 18 novembre, sauf week-ends et vendredi 11 novembre<br><br>L'horaire de d&#233;part de Tournan en Brie du train HUVA n&#176;118102 initialement pr&#233;vu &#224; 5h53 est avanc&#233; de 5 minutes.<br><br>Il en est de m&#234;me dans les gares de Gretz Armainvilliers, Ozoir la Ferri&#232;re et Roissy en Brie.<br><br>Nouvel horaire du train HUVA :<br>- Tournan en Brie, d&#233;part 5h48 - Haussmann Saint-Lazare, arriv&#233;e 6h47<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux<br></p>"
e1e0cdc6-44a7-11ed-a595-005056a47b86;2022-11-10T06:45:00+01:00;2022-11-10T06:55:00+01:00;2022-10-05T16:18:55+02:00;future;travaux;perturbée;C01729;line;RER E;Ligne E: Tournan - Roissy en Brie 29 sept - 18 nov;"<p>Dates : du 29 septembre au 18 novembre, sauf week-ends et vendredi 11 novembre<br><br>L'horaire de d&#233;part de Tournan en Brie du train HUVA n&#176;118102 initialement pr&#233;vu &#224; 5h53 est avanc&#233; de 5 minutes.<br><br>Il en est de m&#234;me dans les gares de Gretz Armainvilliers, Ozoir la Ferri&#232;re et Roissy en Brie.<br><br>Nouvel horaire du train HUVA :<br>- Tournan en Brie, d&#233;part 5h48 - Haussmann Saint-Lazare, arriv&#233;e 6h47<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux<br></p>"
e1e0cdc6-44a7-11ed-a595-005056a47b86;2022-10-06T07:45:00+02:00;2022-10-06T07:55:00+02:00;2022-10-05T16:18:55+02:00;future;travaux;perturbée;C01729;line;RER E;Ligne E: Tournan - Roissy en Brie 29 sept - 18 nov;"<p>Dates : du 29 septembre au 18 novembre, sauf week-ends et vendredi 11 novembre<br><br>L'horaire de d&#233;part de Tournan en Brie du train HUVA n&#176;118102 initialement pr&#233;vu &#224; 5h53 est avanc&#233; de 5 minutes.<br><br>Il en est de m&#234;me dans les gares de Gretz Armainvilliers, Ozoir la Ferri&#232;re et Roissy en Brie.<br><br>Nouvel horaire du train HUVA :<br>- Tournan en Brie, d&#233;part 5h48 - Haussmann Saint-Lazare, arriv&#233;e 6h47<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux<br></p>"
e1e0cdc6-44a7-11ed-a595-005056a47b86;2022-10-10T07:45:00+02:00;2022-10-10T07:55:00+02:00;2022-10-05T16:18:55+02:00;future;travaux;perturbée;C01729;line;RER E;Ligne E: Tournan - Roissy en Brie 29 sept - 18 nov;"<p>Dates : du 29 septembre au 18 novembre, sauf week-ends et vendredi 11 novembre<br><br>L'horaire de d&#233;part de Tournan en Brie du train HUVA n&#176;118102 initialement pr&#233;vu &#224; 5h53 est avanc&#233; de 5 minutes.<br><br>Il en est de m&#234;me dans les gares de Gretz Armainvilliers, Ozoir la Ferri&#232;re et Roissy en Brie.<br><br>Nouvel horaire du train HUVA :<br>- Tournan en Brie, d&#233;part 5h48 - Haussmann Saint-Lazare, arriv&#233;e 6h47<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux<br></p>"
e1e0cdc6-44a7-11ed-a595-005056a47b86;2022-10-14T07:45:00+02:00;2022-10-14T07:55:00+02:00;2022-10-05T16:18:55+02:00;future;travaux;perturbée;C01729;line;RER E;Ligne E: Tournan - Roissy en Brie 29 sept - 18 nov;"<p>Dates : du 29 septembre au 18 novembre, sauf week-ends et vendredi 11 novembre<br><br>L'horaire de d&#233;part de Tournan en Brie du train HUVA n&#176;118102 initialement pr&#233;vu &#224; 5h53 est avanc&#233; de 5 minutes.<br><br>Il en est de m&#234;me dans les gares de Gretz Armainvilliers, Ozoir la Ferri&#232;re et Roissy en Brie.<br><br>Nouvel horaire du train HUVA :<br>- Tournan en Brie, d&#233;part 5h48 - Haussmann Saint-Lazare, arriv&#233;e 6h47<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux<br></p>"
e1e0cdc6-44a7-11ed-a595-005056a47b86;2022-10-17T07:45:00+02:00;2022-10-17T07:55:00+02:00;2022-10-05T16:18:55+02:00;future;travaux;perturbée;C01729;line;RER E;Ligne E: Tournan - Roissy en Brie 29 sept - 18 nov;"<p>Dates : du 29 septembre au 18 novembre, sauf week-ends et vendredi 11 novembre<br><br>L'horaire de d&#233;part de Tournan en Brie du train HUVA n&#176;118102 initialement pr&#233;vu &#224; 5h53 est avanc&#233; de 5 minutes.<br><br>Il en est de m&#234;me dans les gares de Gretz Armainvilliers, Ozoir la Ferri&#232;re et Roissy en Brie.<br><br>Nouvel horaire du train HUVA :<br>- Tournan en Brie, d&#233;part 5h48 - Haussmann Saint-Lazare, arriv&#233;e 6h47<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux<br></p>"
e1e0cdc6-44a7-11ed-a595-005056a47b86;2022-10-19T07:45:00+02:00;2022-10-19T07:55:00+02:00;2022-10-05T16:18:55+02:00;future;travaux;perturbée;C01729;line;RER E;Ligne E: Tournan - Roissy en Brie 29 sept - 18 nov;"<p>Dates : du 29 septembre au 18 novembre, sauf week-ends et vendredi 11 novembre<br><br>L'horaire de d&#233;part de Tournan en Brie du train HUVA n&#176;118102 initialement pr&#233;vu &#224; 5h53 est avanc&#233; de 5 minutes.<br><br>Il en est de m&#234;me dans les gares de Gretz Armainvilliers, Ozoir la Ferri&#232;re et Roissy en Brie.<br><br>Nouvel horaire du train HUVA :<br>- Tournan en Brie, d&#233;part 5h48 - Haussmann Saint-Lazare, arriv&#233;e 6h47<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux<br></p>"
e1e0cdc6-44a7-11ed-a595-005056a47b86;2022-10-25T07:45:00+02:00;2022-10-25T07:55:00+02:00;2022-10-05T16:18:55+02:00;future;travaux;perturbée;C01729;line;RER E;Ligne E: Tournan - Roissy en Brie 29 sept - 18 nov;"<p>Dates : du 29 septembre au 18 novembre, sauf week-ends et vendredi 11 novembre<br><br>L'horaire de d&#233;part de Tournan en Brie du train HUVA n&#176;118102 initialement pr&#233;vu &#224; 5h53 est avanc&#233; de 5 minutes.<br><br>Il en est de m&#234;me dans les gares de Gretz Armainvilliers, Ozoir la Ferri&#232;re et Roissy en Brie.<br><br>Nouvel horaire du train HUVA :<br>- Tournan en Brie, d&#233;part 5h48 - Haussmann Saint-Lazare, arriv&#233;e 6h47<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux<br></p>"
e1e0cdc6-44a7-11ed-a595-005056a47b86;2022-10-26T07:45:00+02:00;2022-10-26T07:55:00+02:00;2022-10-05T16:18:55+02:00;future;travaux;perturbée;C01729;line;RER E;Ligne E: Tournan - Roissy en Brie 29 sept - 18 nov;"<p>Dates : du 29 septembre au 18 novembre, sauf week-ends et vendredi 11 novembre<br><br>L'horaire de d&#233;part de Tournan en Brie du train HUVA n&#176;118102 initialement pr&#233;vu &#224; 5h53 est avanc&#233; de 5 minutes.<br><br>Il en est de m&#234;me dans les gares de Gretz Armainvilliers, Ozoir la Ferri&#232;re et Roissy en Brie.<br><br>Nouvel horaire du train HUVA :<br>- Tournan en Brie, d&#233;part 5h48 - Haussmann Saint-Lazare, arriv&#233;e 6h47<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux<br></p>"
9ed2af06-44d7-11ed-9caa-005056a44da2;2022-10-06T02:00:00+02:00;2022-10-07T01:59:00+02:00;2022-10-05T22:00:39+02:00;active;perturbation;perturbée;C00879;line;Grand Melun Bus D;Courses Non réalisées;"<p><div class=""fckcontainer""><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div><br><div>Territoire de Grand MELUN&ndash; Ligne D &ndash; Courses non-r&eacute;alis&eacute;es</div><br><div>&nbsp;</div><br><div>D&eacute;part Gare de Melun : 19:15</div><br><div>17:25</div><br><div>22:51</div><br><div>21:21</div><br><div>16:45</div><br><div>18:55</div><br><div>&nbsp;</div><br><div>Veuillez nous excuser de la g&ecirc;ne occasionn&eacute;e</div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><br></div><a href='https://www.transdev-idf.com/horaire-ligne-d-grand_melun_518'>En savoir plus sur cette information.</a></p>"
7b9608ae-1a10-11ed-b523-005056a47b86;2022-10-09T05:00:00+02:00;2022-10-10T04:00:00+02:00;2022-08-12T11:29:21+02:00;future;travaux;perturbée;C01736;line;Transilien Train Transilien N;Ligne N: Paris Montp - Mantes-la-J. du 8 au 23/10.;"<p>P&#233;riode : le weekend toute la journ&#233;e.<br><br>Dates : du samedi 8 au dimanche 23 octobre.<br><br>Modifications des horaires et des dessertes entre Paris Montparnasse et Mantes-la-Jolie.</p><p>Les trains circulent uniquement de Plaisir Grignon &#224; Mantes la Jolie.</p><p>De&#160;Paris Montparnasse &#224;&#160;Plaisir Grignon, dans les 2 sens de circulation, emprunter les trains de la ligne N en provenance ou &#224; destination de Plaisir Grignon et Dreux.<br><br><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20220908-n-parismontparnasse-mantes-8au23octobre-weekends"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>"
7b9608ae-1a10-11ed-b523-005056a47b86;2022-10-23T05:00:00+02:00;2022-10-24T04:00:00+02:00;2022-08-12T11:29:21+02:00;future;travaux;perturbée;C01736;line;Transilien Train Transilien N;Ligne N: Paris Montp - Mantes-la-J. du 8 au 23/10.;"<p>P&#233;riode : le weekend toute la journ&#233;e.<br><br>Dates : du samedi 8 au dimanche 23 octobre.<br><br>Modifications des horaires et des dessertes entre Paris Montparnasse et Mantes-la-Jolie.</p><p>Les trains circulent uniquement de Plaisir Grignon &#224; Mantes la Jolie.</p><p>De&#160;Paris Montparnasse &#224;&#160;Plaisir Grignon, dans les 2 sens de circulation, emprunter les trains de la ligne N en provenance ou &#224; destination de Plaisir Grignon et Dreux.<br><br><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-20220908-n-parismontparnasse-mantes-8au23octobre-weekends"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>"
fbd29784-4329-11ed-9caa-005056a44da2;2022-11-20T06:00:00+01:00;2022-11-21T04:00:00+01:00;2022-10-03T18:45:11+02:00;future;travaux;perturbée;C01728;line;RER D;Ligne D : Paris Nord - Goussainville 12/11 - 4/12;"<p>P&#233;riode : toute la journ&#233;e<br><br>Dates : les week-ends 12/13 novembre , 19/20 novembre, 26/27 novembre et 3/4 d&#233;cembre 2022.<br><br>Le trafic est fortement ralenti entre Paris Gare du Nord et Goussainville.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>"
